,주소,문화공간명,X좌표,Y좌표,구
525,서울 용산구 이태원로 224-19 한남동공영주차장 2층,용산구평생학습관,37.53540832,127.000181,용산구
526,서울시 구로구 구로동 3-39,신도림 오페라하우스,37.5079891,126.8909248,구로구
527,서울시 서대문구 홍은동 304-1,서울무용센터,37.58305984,126.9278729,서대문구
528,서울시 용산구 장문로 60 행복나눔재단,프로젝트박스 시야,37.52634418,126.9961083,용산구
529,서울시 종로구 종로65길 10,숭인제1동 자치회관,37.57519472,127.0197653,종로구
530,서울시 중구 세종대로 99(정동) 덕수궁 내,국립현대미술관 덕수궁관,37.56616914,126.9739845,중구
531,서울특별시 강남구 개포로 621,서울주택도시공사 대강당,37.49413049,127.0787811,강남구
532,서울특별시 강남구 남부순환로 3104,SETEC전시장(서울무역전시장),37.4956774,127.0719118,강남구
533,서울특별시 강남구 남부순환로378길 34-9,오유아트홀,37.48373201,127.0463748,강남구
534,서울특별시 강남구 남부순환로391길 19,대치1동 작은도서관,37.49324572,127.0567749,강남구
535,서울특별시 강남구 논현로163길 33,광림아트센터 BBCH홀,37.52389436,127.02558,강남구
536,서울특별시 강남구 논현로163길 33,광림아트센터 장천홀,37.52388724,127.0251546,강남구
537,서울특별시 강남구 도곡로18길 57,강남구립도곡정보문화도서관,37.48831184,127.0388787,강남구
538,서울특별시 강남구 도곡로77길 23,강남구립즐거운도서관,37.49972884,127.0578474,강남구
539,서울특별시 강남구 봉은사로 332,강남시니어플라자,37.50980113,127.043224,강남구
540,서울특별시 강남구 봉은사로30길 62 지하 1층 Mfor아트스페이스,Mfor 아트스페이스,37.50350266,127.0365353,강남구
541,서울특별시 강남구 삼성로 212,강남구립대치도서관,37.49961649,127.0659173,강남구
542,서울특별시 강남구 압구정로79길 26  청담동주민센터  7층,강남구립청담도서관,37.52509058,127.0492919,강남구
543,서울특별시 강남구 언주로 827,코리아나미술관,37.52406916,127.032811,강남구
544,서울특별시 강남구 언주로 844,윤당아트홀,37.52564382,127.0338661,강남구
545,서울특별시 강남구 역삼로7길 16,강남구립역삼도서관,37.49537384,127.0332825,강남구
546,서울특별시 강남구 영동대로 315,마리아칼라스홀,37.50249604,127.066033,강남구
547,서울특별시 강남구 영동대로 511 트레이드타워,코엑스 아트홀,37.5103555,127.0610225,강남구
548,서울특별시 강남구 영동대로 511 트레이드타워,그랜드 컨퍼런스룸,37.5118588,127.0601958,강남구
549,서울특별시 강남구 영동대로65길 24,강남구립행복한도서관,37.50230604,127.0641871,강남구
550,서울특별시 강남구 자곡로 116,강남구립못골도서관,37.47153801,127.0965826,강남구
551,서울특별시 강남구 자곡로7길 3,강남구립못골한옥어린이도서관,37.47330498,127.0997276,강남구
552,서울특별시 강남구 테헤란로 117,KB아트홀,37.49915888,127.0302624,강남구
553,서울특별시 강남구 테헤란로8길 36,강남구립역삼푸른솔도서관,37.49649864,127.03203,강남구
554,서울특별시 강남구 테헤란로8길 36,강남문화원,37.49649864,127.03203,강남구
555,서울특별시 강남구 학동로 169,강남구립논현정보도서관,37.51386352,127.0293228,강남구
556,서울특별시 강남구 학동로 343 포바강남타워 B2,강남구립열린도서관,37.51744977,127.0406358,강남구
557,서울특별시 강남구 학동로43길 17,강남구립논현도서관,37.51727791,127.0371879,강남구
558,서울특별시 강남구 학동로67길 11 청담평생학습관 3층 정다운도서관,강남구립정다운도서관,37.51911268,127.0464374,강남구
559,서울특별시 강동구 구천면로42길 60,천일어린이공원,37.54498842,127.1362643,강동구
560,서울특별시 강동구 성안로31마길 1,강동구립천호도서관,37.54052196,127.1340837,강동구
561,서울특별시 강동구 올림픽로 875,서울암사동유적,37.55985381,127.1308316,강동구
562,서울특별시 강동구 올림픽로 875 암사선사유적전시관,서울 암사동 유적,37.56054641,127.1302578,강동구
563,서울특별시 강북구 삼양로 595,삼각산시민청,37.65615487,127.0130914,강북구
564,서울특별시 강북구 월계로 173,꿈의숲아트센터,37.62025563,127.0443254,강북구
565,서울특별시 강서구 등촌로51나길 29,강서도서관,37.5479032,126.8599282,강서구
566,서울특별시 관악구 신림로3길 35,관악문화관도서관,37.46751365,126.9448045,관악구
567,서울특별시 광진구 강변역로 17,구의제3동주민센터,37.53799261,127.091984,광진구
568,서울특별시 광진구 광나루로 571 구의아리수정수센터,구의아리수문화재,37.54421954,127.0929693,광진구
569,서울특별시 광진구 광나루로56길 67,광진문화원,37.53651138,127.0964808,광진구
570,서울특별시 광진구 능동로 216,어린이대공원,37.55201089,127.0787741,광진구
571,서울특별시 광진구 능동로 433,중곡문화체육센터도서관,37.56777776,127.0848034,광진구
572,서울특별시 광진구 능동로 76,광진문화예술회관,37.53757126,127.0705762,광진구
573,서울특별시 광진구 능동로30길 23,광진구 건강가정지원센터,37.55365404,127.0791832,광진구
574,서울특별시 구로구 가마산로25길 21,갤러리 구루지,37.49710368,126.8895474,구로구
575,서울특별시 구로구 개봉로16길 30-11,구로구립개봉도서관,37.48899216,126.8588934,구로구
576,서울특별시 구로구 경인로 318-15 2 3층,구로구립개봉어린이도서관,37.49674308,126.855912,구로구
577,서울특별시 구로구 경인로20가길 38,오류아트홀,37.49539352,126.8460267,구로구
578,서울특별시 구로구 경인로20가길 38 오류문화센터 2층(오류아트홀),오류아트홀,37.49535749,126.8460358,구로구
579,서울특별시 구로구 고척로27바길 7,구로구립 글마루한옥어린이도서관,37.50691506,126.8456366,구로구
580,서울특별시 구로구 구로동로13길 68,구로구립 하늘도서관,37.48737567,126.8813483,구로구
581,서울특별시 구로구 구로동로26길 54 4층(구로동),구로 꿈나무극장,37.48956474,126.8864738,구로구
582,서울특별시 구로구 디지털로27다길 65,구로구립꿈마을도서관,37.48714271,126.8901545,구로구
583,서울특별시 구로구 새말로 117-21,신도림예술공간 고리,37.50877132,126.891082,구로구
584,서울특별시 구로구 오리로 1352,구로구립궁동어린이도서관,37.50221091,126.8292614,구로구
585,서울특별시 금천구 독산로50길 23,서울남부여성발전센터,37.46355751,126.9064706,금천구
586,서울특별시 금천구 독산로96길 6,빈집프로젝트,37.47491177,126.9038834,금천구
587,서울특별시 금천구 시흥대로138길 10-11,청춘삘딩,37.47216527,126.8992836,금천구
588,서울특별시 금천구 탑골로 22,금천마을활력소 어울샘,37.45180869,126.9116478,금천구
589,서울특별시 노원구 노원로1나길 10,공릉청소년문화정보센터,37.6215862,127.0830657,노원구
590,서울특별시 노원구 덕릉로 460,노원에코센터,37.64416172,127.0582991,노원구
591,서울특별시 노원구 상계로10길 41-7,상계예술마당,37.65578349,127.0683834,노원구
592,서울특별시 노원구 석계로 98-2,SNK-VITAMIN센터,37.62303365,127.0617625,노원구
593,서울특별시 도봉구 덕릉로 315,도봉문화정보도서관,37.64469057,127.0437689,도봉구
594,서울특별시 도봉구 도봉로180길 84,도봉기적의도서관,37.68138674,127.050293,도봉구
595,서울특별시 도봉구 마들로 932,평화문화진지,37.69080863,127.0472154,도봉구
596,서울특별시 도봉구 마들로11길 74 플랫폼 창동 61,플랫폼 창동 61,37.65437226,127.049069,도봉구
597,서울특별시 동대문구 약령중앙로 26,서울한방진흥센터,37.58059996,127.0375862,동대문구
598,서울특별시 동대문구 약령중앙로 26,서울한방진흥센터 서울약령시한의약박물관,37.58059996,127.0375862,동대문구
599,서울특별시 동대문구 왕산로 205,청량리역광장,37.58030524,127.0455335,동대문구
600,서울특별시 동대문구 천장산로9길 60,이문어린이도서관 (숲속작은도서관),37.59893632,127.0542755,동대문구
601,서울특별시 동작구 노량진로 191,사육신역사관,37.51345628,126.9494127,동작구
602,서울특별시 동작구 여의대방로54길 18 서울여성플라자,서울여성프라자스포츠센터,37.5115536,126.927066,동작구
603,서울특별시 마포구 대흥로20길 28,마포아트센터,37.54990546,126.945536,마포구
604,서울특별시 마포구 동교로 161,이건하우스,37.55596344,126.9197052,마포구
605,서울특별시 마포구 월드컵북로 400,서울음악창작지원센터,37.58045008,126.8898953,마포구
606,서울특별시 마포구 잔다리로3길 34,폼텍웍스홀,37.55069678,126.9179183,마포구
607,서울특별시 마포구 잔다리로6길 33,서교예술실험센터,37.55246841,126.9209402,마포구
608,서울특별시 서대문구 수색로 43,서대문구사회적경제마을센터,37.56971545,126.9134647,서대문구
609,서울특별시 서대문구 연세로 13,신촌 유플렉스,37.55676659,126.9365765,서대문구
610,서울특별시 서대문구 연세로 50,연세대학교,37.56515088,126.9392769,서대문구
611,서울특별시 서대문구 연세로2나길 57,신촌문화발전소,37.55796117,126.9397535,서대문구
612,서울특별시 서대문구 연희로11라길 37-7,B. CUT 갤러리,37.5691094,126.9287783,서대문구
613,서울특별시 서대문구 이화여대길 52,아트하우스 모모,37.56255994,126.9474554,서대문구
614,서울특별시 서초구 고무래로 34,구립반포도서관,37.50248861,127.0125127,서초구
615,서울특별시 서초구 고무래로 34,반포도서관,37.50248861,127.0125127,서초구
616,서울특별시 서초구 남부순환로 2406,예술의전당 리사이트홀,37.48024074,127.0142139,서초구
617,서울특별시 서초구 사임당로18길 52-2,정효아트센터,37.48754894,127.0196246,서초구
618,서울특별시 서초구 사평대로 273 B1,반포잠원교육지원센터,37.50509422,127.0133771,서초구
619,서울특별시 서초구 염곡말길 9,내곡느티나무쉼터,37.46182487,127.0506972,서초구
620,서울특별시 서초구 잠원로8길 38,서초여성가족플라자,37.51354938,127.0121073,서초구
621,서울특별시 서초구 청계산로7길 9-20,서초구립내곡도서관,37.45200217,127.0544427,서초구
622,서울특별시 성동구 고산자로10길 9,성동문화재단,37.55917871,127.0349587,성동구
623,서울특별시 성동구 고산자로10길 9,성동구립도서관,37.55917871,127.0349587,성동구
624,서울특별시 성동구 금호로 72,헬로우뮤지움,37.54969886,127.0262587,성동구
625,서울특별시 성동구 난계로 20,성동구립금호도서관,37.55412846,127.0248932,성동구
626,서울특별시 성동구 사근동길 37 사근동 주민센터 지하1층,사근동 어린이놀이터작은도서관,37.56152858,127.0453409,성동구
627,서울특별시 성북구 성북로 96,성북선잠박물관,37.59321623,126.9982393,성북구
628,서울특별시 성북구 성북로4길 13-8,성북문화원,37.58971305,127.0057518,성북구
629,서울특별시 성북구 종암로 98-8 45층 종암동새날도서관,종암동새날도서관,37.599035,127.035222,성북구
630,서울특별시 송파구 송파대로 384,송파마을예술창작소,37.50158687,127.1106809,송파구
631,서울특별시 송파구 양재대로 932,서울시농수산식품공사 가락몰 쿠킹스튜디오,37.49507692,127.11557,송파구
632,서울특별시 송파구 올림픽로 25,잠실창작스튜디오,37.51647913,127.0729996,송파구
633,서울특별시 송파구 올림픽로 424,SK올림픽핸드볼경기장,37.52034114,127.1155184,송파구
634,서울특별시 송파구 올림픽로 424,소마미술관,37.51701829,127.1260421,송파구
635,서울특별시 송파구 올림픽로 424,우리금융아트홀,37.52034114,127.1155184,송파구
636,서울특별시 양천구 목동서로 143,서울시립 목동청소년수련관,37.53071876,126.8755007,양천구
637,서울특별시 양천구 목동서로 201 KT정보전산센터 1층,kt 챔버홀,37.52945987,126.8711177,양천구
638,서울특별시 영등포구 도림로 428-1,재미공작소,37.51422096,126.8954763,영등포구
639,서울특별시 영등포구 도림로 475,라이브홀 문래재즈IN,37.51613753,126.890655,영등포구
640,서울특별시 영등포구 도림로126길 1,요꼬스튜디오,37.51397678,126.8964992,영등포구
641,서울특별시 용산구 대사관로 35,가나아트 한남,37.53375046,127.0021497,용산구
642,서울특별시 용산구 대사관로5길 1,한남동 자치회관,37.53456498,127.0004933,용산구
643,서울특별시 용산구 독서당로 111,용산 더줌아트센터,37.53612169,127.0073091,용산구
644,서울특별시 용산구 독서당로 85,구슬모아당구장,37.53465828,127.0098071,용산구
645,서울특별시 용산구 독서당로 98,인도문화원,37.53507619,127.0115043,용산구
646,서울특별시 용산구 독서당로11길 16,시립용산노인종합복지관,37.53133562,127.0064624,용산구
647,서울특별시 용산구 독서당로11길 16,용산시립노인종합복지관,37.53133922,127.0064986,용산구
648,서울특별시 용산구 독서당로29길 5-6,디뮤지엄,37.53695027,127.0115182,용산구
649,서울특별시 용산구 두텁바위로 160,용산도서관,37.55200667,126.9801413,용산구
650,서울특별시 용산구 두텁바위로 25,용산구 남영동 자치회관,37.54577435,126.9748244,용산구
651,서울특별시 용산구 두텁바위로 25,용산구 갈월종합사회복지관,37.54577435,126.9748244,용산구
652,서울특별시 용산구 백범로 329,롯데콘서트홀,37.51310107,127.1034317,송파구
653,서울특별시 용산구 백범로 329,용산꿈나무종합타운,37.5386613,126.965508,용산구
654,서울특별시 용산구 백범로 329,용산 꿈나무 종합타운,37.53890263,126.9650145,용산구
655,서울특별시 용산구 백범로 350,용산구 원효로1동 자치회관,37.53724193,126.9676267,용산구
656,서울특별시 용산구 보광로 104-6,이태원1동 자치회관,37.532507,126.9950672,용산구
657,서울특별시 용산구 새창로12길 13,용산구 용문동 자치회관,37.53895425,126.9575829,용산구
658,서울특별시 용산구 서빙고로 279,서빙고동 자치회관,37.5204768,126.9946517,용산구
659,서울특별시 용산구 신흥로 90,용산구 용산2가동 자치회관,37.54607528,126.9855699,용산구
660,서울특별시 용산구 신흥로3가길 21-7,용산용암어린이도서관,37.54101876,126.9846929,용산구
661,서울특별시 용산구 유엔빌리지3길 54-14,갤러리 비선재,37.53576425,127.0142787,용산구
662,서울특별시 용산구 유엔빌리지길 24,필갤러리(Fill Gallery),37.53358429,127.0097798,용산구
663,서울특별시 용산구 유엔빌리지길 28,갤러리 조은,37.53338608,127.0096531,용산구
664,서울특별시 용산구 이촌로18길 20,이촌2동 자치회관,37.52628148,126.9546578,용산구
665,서울특별시 용산구 이촌로71길 24,용산 이촌1동주민센터,37.52135688,126.9732987,용산구
666,서울특별시 용산구 이태원로 224-19 한남동공영주차장 부대시설 3층,용산구 건강가정지원센터,37.53492539,127.0001946,용산구
667,서울특별시 용산구 이태원로 248,현대카드 스토리지,37.53681028,127.0008644,용산구
668,서울특별시 용산구 이태원로 256,스페이스 신선(SPACE SHINSEON),37.53736889,127.0012763,용산구
669,서울특별시 용산구 이태원로 256,스페이스 신선,37.53736889,127.0012763,용산구
670,서울특별시 용산구 이태원로 274,용산전통공예문화체험관,37.53902672,127.0020774,용산구
671,서울특별시 용산구 이태원로42길 56,갤러리BK,37.53695804,127.0012944,용산구
672,서울특별시 용산구 이태원로55길 60-16,삼성미술관 리움,37.53846091,126.999294,용산구
673,서울특별시 용산구 장문로 95,보광동 자치회관,37.526301,127.000181,용산구
674,서울특별시 용산구 청파동2가 53-12 사회교육관 405호,숙명여자대학교 평생교육원,37.54613943,126.9649342,용산구
675,서울특별시 용산구 청파로 373,국립극단 백성희장민호 극장 소극장 판,37.55314654,126.9682807,용산구
676,서울특별시 용산구 청파로 373,국립극단 소극장 판,37.55314654,126.9682807,용산구
677,서울특별시 용산구 청파로 373,국립극단 백성희장민호극장,37.55314654,126.9682807,용산구
678,서울특별시 용산구 청파로45길 5,한국즉흥극장,37.54415507,126.9701992,용산구
679,서울특별시 용산구 청파로47길 100,숙명여자대학교,37.54547273,126.9650748,용산구
680,서울특별시 용산구 청파로49길 34,청파어린이영어도서관,37.5454773,126.9684922,용산구
681,서울특별시 용산구 청파로49길 34,용산구자원봉사센터,37.5454737,126.9685013,용산구
682,서울특별시 용산구 청파로49길 6,용산구 청파동주민센터,37.54547766,126.9698727,용산구
683,서울특별시 용산구 청파로93길 27,용산구립청파도서관,37.55392482,126.9676059,용산구
684,서울특별시 용산구 한강대로 100,아모레퍼시픽미술관,37.52879082,126.9686757,용산구
685,서울특별시 용산구 한강대로 372,용산 동자아트홀,37.55167727,126.9729212,용산구
686,서울특별시 용산구 한강대로 372 센트레빌 아스테리움 서울KDB생명타워 지하2층,동자아트홀,37.55167727,126.9729212,용산구
687,서울특별시 용산구 한강대로23길 55,팝콘D스퀘어,37.5297736,126.9647427,용산구
688,서울특별시 용산구 한강대로23길 55,대원 컨텐츠 라이브,37.5297736,126.9647427,용산구
689,서울특별시 용산구 한강대로23길 55,용산아이파크백화전 문화센터,37.5297736,126.9647427,용산구
690,서울특별시 용산구 한강대로23길 55,팝콘D스퀘어,37.5297736,126.9647427,용산구
691,서울특별시 용산구 한강대로23길 55,용산아이파크문화센터,37.53010519,126.9647924,용산구
692,서울특별시 용산구 한강대로30길 21,용산구 한강로동 자치회관,37.52743913,126.9679658,용산구
693,서울특별시 용산구 한강대로44길 5,용산 아트스페이스 루,37.53115191,126.970494,용산구
694,서울특별시 용산구 한남대로 162,스튜디오 콘크리트,37.54245051,127.0025165,용산구
695,서울특별시 용산구 한남대로 98,용산 일신홀,37.53716695,127.005517,용산구
696,서울특별시 용산구 회나무로13길 58,이태원2동 자치회관,37.54190232,126.9901964,용산구
697,서울특별시 용산구 효창원로 146-12,용산 효창종합사회복지관,37.54118334,126.9629994,용산구
698,서울특별시 용산구 효창원로 157,용산 고래이야기 작은도서관,37.54194337,126.9616909,용산구
699,서울특별시 용산구 효창원로 160,용산구 효창사랑 작은도서관,37.54229693,126.9628313,용산구
700,서울특별시 용산구 효창원로 161,용산구 효창동 자치회관,37.54250925,126.96184,용산구
701,서울특별시 용산구 효창원로70길 35,예술의 기쁨,37.54201614,126.9638815,용산구
702,서울특별시 용산구 효창원로8길 3,용산구 원효로2동 자치회관,37.53435322,126.9515483,용산구
703,서울특별시 용산구 효창원로93길 49,용산구립장애인복지관,37.54730608,126.9615705,용산구
704,서울특별시 용산구 후암로 32-6,용산구 후암동 자치회관,37.54869785,126.9781505,용산구
705,서울특별시 용산구 후암로15길 19-22,용산 백합어린이도서관,37.54871921,126.9768015,용산구
706,서울특별시 은평구 가좌로7길 15,구립응암정보도서관,37.58596656,126.9196821,은평구
707,서울특별시 은평구 갈현로17길 10,구산동주민센터,37.61175701,126.9103535,은평구
708,서울특별시 은평구 녹번로 16,은평문화원,37.60369978,126.9279028,은평구
709,서울특별시 은평구 불광로 20,NC백화점 불광점,37.60973704,126.9289389,은평구
710,서울특별시 은평구 연서로13길 29-23,구산동도서관마을,37.60951019,126.9130879,은평구
711,서울특별시 은평구 연서로6길 7,은평구청소년문화의집 신나는애프터센터,37.6043735,126.9166272,은평구
712,서울특별시 은평구 은평로 111,이마트은평점,37.60035755,126.920192,은평구
713,서울특별시 은평구 은평터널로 27,수색동 주민센터(다목적실),37.58416548,126.897566,은평구
714,서울특별시 은평구 진관2로 111-51,구립은평뉴타운도서과,37.6372304,126.9331183,은평구
715,서울특별시 은평구 진관2로 57-23,금성당·샤머니즘박물관,37.63513547,126.92538,은평구
716,서울특별시 은평구 진관4로 48-25,상림마을작은도서관,37.64421599,126.9289424,은평구
717,서울특별시 은평구 통일로 830(파레제페 5층),은평 메가박스,37.61782041,126.9227287,은평구
718,서울특별시 종로구 계동길 37,북촌문화센터,37.57908788,126.9862745,종로구
719,서울특별시 종로구 대학로10길 12,문씨어터,37.58161503,127.0028077,종로구
720,서울특별시 종로구 대학로8길 7,아르코예술극장,37.58118615,127.0029979,종로구
721,서울특별시 종로구 북촌로 52,가회민화박물관,37.58150962,126.985228,종로구
722,서울특별시 종로구 삼봉로 43,삼봉서랑(도서관),37.57319787,126.9788134,종로구
723,서울특별시 종로구 삼일대로 428,허리우드 스카이쇼 (낙원상가),37.57276307,126.9879012,종로구
724,서울특별시 종로구 삼일대로30길 47,우리소리도서관,37.57448239,126.9902329,종로구
725,서울특별시 종로구 성균관로 91,아이들극장,37.5904592,126.9987998,종로구
726,서울특별시 종로구 옥인1길 34,종로구립 박노수미술관,37.58131848,126.9668197,종로구
727,서울특별시 종로구 인사동11길 8,KCDF갤러리,37.57401681,126.9841201,종로구
728,서울특별시 종로구 자하문로17길 12-11,상촌재,37.58185624,126.9696769,종로구
729,서울특별시 종로구 자하문로36길 40,청운문학도서관,37.5903786,126.9659189,종로구
730,서울특별시 종로구 종로58가길 19(숭인동),아름꿈도서관,37.57269758,127.0171158,종로구
731,서울특별시 종로구 지봉로 86,숭인제1동 자치회관,37.57782264,127.0156271,종로구
732,서울특별시 종로구 창신6가길 47,창신소통공작소,37.57620484,127.0123937,종로구
733,서울특별시 종로구 창의문로 119(청운동),종로문화재단 윤동주문학관,37.5920259,126.9669236,종로구
734,서울특별시 중구 남대문로 39,한국은행 화폐박물관,37.56201137,126.9803197,중구
735,서울특별시 중구 남대문로5길 15,히든엠 갤러리,37.56207597,126.9787396,중구
736,서울특별시 중구 다산로16길 29,갤러리 스클로,37.55625668,127.0134497,중구
737,서울특별시 중구 다산로32길 5 3층,중구여성플라자,37.56127687,127.0148314,중구
738,서울특별시 중구 동호로 268-8,PARADISE ZIP,37.55981451,127.004165,중구
739,서울특별시 중구 동호로 268-8,파라다이스 집,37.55949376,127.00383,중구
740,서울특별시 중구 동호로11자길 33,원앤제이 +1,37.55069638,127.0048209,중구
741,서울특별시 중구 동호로27길 30,서진아트스페이스,37.56070474,127.0021504,중구
742,서울특별시 중구 동호로5길 19,중구청소년수련관,37.5518563,127.0125662,중구
743,서울특별시 중구 마른내로 18,갤러리 나미브,37.56463266,126.9897226,중구
744,서울특별시 중구 만리동1가 1,서울로 7017,37.55490866,126.9674335,중구
745,서울특별시 중구 명동길 35,명동예술극장,37.56397613,126.9842173,중구
746,서울특별시 중구 삼일대로4길 16,반도카메라 갤러리,37.56186483,126.9900942,중구
747,서울특별시 중구 삼일대로9길 12,삼일로창고극장,37.56342876,126.9879118,중구
748,서울특별시 중구 서소문로 117,일우스페이스,37.56357791,126.9741258,중구
749,서울특별시 중구 서소문로 38 센트럴타워 405호,한국문화예술위원회 협력개발부,37.5604044,126.9662178,중구
750,서울특별시 중구 서소문로11길 19,배재학당역사박물관,37.56378648,126.9720883,중구
751,서울특별시 중구 서소문로9길 28 덕수궁롯데캐슬 201동 컬처센터,순화동천,37.56370669,126.970042,중구
752,서울특별시 중구 세종대로 135-5,신한갤러리 광화문,37.56859514,126.9764332,중구
753,서울특별시 중구 세종대로 99 덕수궁,덕수궁 정관헌,37.56616914,126.9739845,중구
754,서울특별시 중구 소공로 46,금산갤러리,37.55941334,126.9832223,중구
755,서울특별시 중구 소파로 126,서울애니메이션센터,37.55831474,126.9882884,중구
756,서울특별시 중구 손기정로 101,손기정기념관,37.55686883,126.9660066,중구
757,서울특별시 중구 을지로 281,DDP(동대문 디자인 플라자),37.56681313,127.0096257,중구
758,서울특별시 중구 을지로 281,동대문 디자인 플라자,37.56681313,127.0096257,중구
759,서울특별시 중구 청계천로 40,CKL 스테이지,37.56852759,126.9816265,중구
760,서울특별시 중구 퇴계로 145,세종갤러리,37.56144297,126.9879483,중구
761,서울특별시 중구 퇴계로 163,갤러리 브레송,37.56142874,126.9899539,중구
762,서울특별시 중구 퇴계로 199,충무로영상센터 오!재미동,37.56117313,126.99411,중구
763,서울특별시 중구 퇴계로 387,충무아트센터,37.56592961,127.0148595,중구
764,서울특별시 중구 퇴계로18길 9,비디 갤러리,37.56040836,126.9856487,중구
765,서울특별시 중구 퇴계로26길 65,문학의집서울,37.55808417,126.9892391,중구
766,서울특별시 중구 필동로8길 22,세컨드에비뉴 갤러리,37.55513289,126.9949117,중구
767,서울특별시 중랑구 망우로 353,중랑아트센터,37.59833435,127.0916234,중랑구
768,서울특별시 중랑구 망우로73길 46,중랑숲어린이도서관,37.60248718,127.1034195,중랑구
769,아차산로 200,광진구 커먼 그라운드,37.54137261,127.0658319,광진구
770,역삼로7길 16 3층,강남씨어터,37.49520988,127.033201,강남구
771,일원로121 일원역338-3호(23번출입구 방향),밝은미소센터,37.4837501,127.0851154,강남구
772,자양로 117,광진구청,37.53824476,127.0823939,광진구
