"관리번호",공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11410-00001,창천문화공원,문화공원,,서울특별시 서대문구 창천동 57-18,37.556907,126.935161,2326.9,,,화장실 1개소,,,1938-11-08,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00002,궁동근린공원,근린공원,,서울특별시 서대문구 연희동 산118-1,37.569301,126.923002,126026,"체육관(실내 배드민턴장) 1개동, 배드민턴장 2개소, 체력단련시설 23기","조합놀이대 1기, 기타 4기",화장실 1개소,,,1940-03-12,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00003,명수어린이공원,어린이공원,,서울특별시 서대문구 북아현동 210-24,37.560086,126.950691,2269,체력단련시설 8기,"조합놀이대 1기, 그네 1기, 미끄럼틀 1기, 시소 1기, 기타 1기",,,,1940-03-12,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00004,대현문화공원,문화공원,,서울특별시 서대문구 대현동 146,37.557667,126.945455,3063.9,,,시계탑 1기,야외음악당 1개소,,1940-03-12,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00005,문화촌어린이공원,어린이공원,,서울특별시 서대문구 홍제동 277-82,37.595074,126.947351,1500,,"조합놀이대 1기, 그네 1기, 시소 1기, 기타 2기",,,,1965-02-03,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00006,불천어린이공원,어린이공원,,서울특별시 서대문구 홍제동 287-121,37.597209,126.948063,2006,체력단련시설 4기,"조합놀이대 1기, 그네 1기, 시소 1기",,,,1965-02-03,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00007,은가어린이공원,어린이공원,,서울특별시 서대문구 북가좌동 3-39,37.582687,126.919472,1312,체력단련시설 4기,"시소 1기, 기타 4기",,,,1965-07-08,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00008,백련근린공원,근린공원,,서울특별시 서대문구 홍은동 산11-313,37.591804,126.931679,993724,"운동장 1개소, 배드민턴장 3개소, 골프연습장 1개소, 체력단련시설 81기",조합놀이대 2기,"주차장 2개소(80대), 화장실 1개소, 발효식화장실 4기",문화회관 1개소,,1966-02-05,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00009,동구물어린이공원,어린이공원,,서울특별시 서대문구 연희동 109-2,37.571323,126.928045,275,,"그네1기, 시소 1기, 기타 1기",,,,1967-01-21,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00010,궁뜰어린이공원,어린이공원,,서울특별시 서대문구 연희동 123-5,37.568975,126.930386,983.8,체력단련시설 3기,"조합놀이대 1기, 그네 1기, 모래밭 1기, 사닥다리 1기",,,,1967-01-21,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00011,궁말어린이공원,어린이공원,,서울특별시 서대문구 연희동 86-3,37.571041,126.933593,886.9,체력단련시설 3기,"조합놀이대 1기, 그네 1기",,,,1967-01-21,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00012,대궐재어린이공원,어린이공원,,서울특별시 서대문구 연희동 73-8,37.574059,126.937078,971.9,체력단련시설 4기,"조합놀이대 1기, 그네 1기, 모래밭 1기, 시소 1기, 기타 1기",,,,1967-01-21,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00013,연희어린이공원,어린이공원,,서울특별시 서대문구 연희동 446-182,37.567723,126.921481,661,체력단련시설 3기,"그네1기, 시소 1기, 기타 2기",,,,1968-05-28,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00014,신가어린이공원,어린이공원,,서울특별시 서대문구 북가좌동 318-1,37.580122,126.908340,993.4,체력단련시설 2기,"조합놀이대 1기, 정글짐 1기",,,,1968-11-15,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00015,해담는어린이공원,어린이공원,,서울특별시 서대문구 북가좌동 325-20,37.582380,126.910443,793,,"조합놀이대 1기, 그네 1기, 모래밭 1기, 기타 3기",음수대 1개소,,,1968-11-15,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00016,다람쥐어린이공원,어린이공원,,서울특별시 서대문구 연희동 151-49,37.576037,126.934403,595,체력단련시설 4기,"조합놀이대 1기, 그네 1기, 기타 3기",,,,1970-09-02,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00017,모랫재어린이공원,어린이공원,,서울특별시 서대문구 홍제동 156-363,37.582955,126.944622,529,,"조합놀이대 1기, 시소 1기, 기타 2기",,,,1970-09-02,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00018,상암곡어린이공원,어린이공원,,서울특별시 서대문구 홍제동 322-72,37.582828,126.942227,294,,"조합놀이대 1기, 그네 1기",,,,1970-09-02,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00019,홍남어린이공원,어린이공원,,서울특별시 서대문구 홍은동 405-3,37.577958,126.929150,970.9,,"조합놀이대 1기, 그네 1기, 기타 3기",,,,1972-02-09,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00020,홍연어린이공원,어린이공원,,서울특별시 서대문구 홍은동 408-4,37.580074,126.926801,965.1,체력단련시설 3기,"조합놀이대 1기, 그네 1기, 모래밭 1기, 시소 1기, 기타 3기",음수대 1개소,,,1972-02-09,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00021,백련어린이공원,어린이공원,,서울특별시 서대문구 홍은동 421-1,37.582234,126.923996,985.8,체력단련시설 2기,"조합놀이대 1기, 그네 1기",,,,1972-02-09,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00022,남이마을어린이공원,어린이공원,,서울특별시 서대문구 남가좌동 368,37.579028,126.919623,1397.6,,,,,,1972-02-09,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00023,연남어린이공원,어린이공원,,서울특별시 서대문구 남가좌동 326-8,37.578165,126.925305,991.7,체력단련시설 2기,"조합놀이대 1기, 그네 1기, 미끄럼틀 1기, 기타 3기",,,,1973-11-24,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00024,실락어린이공원,어린이공원,,서울특별시 서대문구 홍은동 455-4,37.594473,126.943334,17452,"배드민턴장 1개소, 체력단련시설 8기",,,,,1973-12-01,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00025,바람산어린이공원,어린이공원,,서울특별시 서대문구 창천동 4-54,37.558263,126.940192,627.1,,"조합놀이대 1기, 그네1기, 모래밭 1기, 시소 1기, 기타 4기",,,,1974-04-23,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00026,독립근린공원,근린공원,,서울특별시 서대문구 현저동 101,37.574349,126.955912,113021.7,"농구장 1개소, 배드민턴장 1개소, 체력단련시설 30기","미끄럼틀 1기, 기타 3기","주차장 1개소(65대), 매점 2개소, 화장실 3개소, 음수대 4기","독립관 1동, 3.1운동기념탑 1기, 순국선열추념탑 1기, 독립문 1기, 서재필동상 1기, 독립문이전비 1기, 정보도서관 1동",,1989-05-10,서울특별시 서대문구청,02-3140-8305,2018-08-01
11410-00027,가좌어린이공원,어린이공원,,서울특별시 서대문구 남가좌동 376-4,37.575910,126.920458,1665,체력단련시설 3기,조합놀이대 1기,,,,1993-05-07,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00028,개나리어린이공원,어린이공원,,서울특별시 서대문구 남가좌동 377-3,37.577800,126.917731,1653,체력단련시설 3기,"조합놀이대 2기, 그네 1기, 모래밭 1기, 시소 1기, 기타 2기",음수대 1개소,,,1994-09-10,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00029,창천근린공원,근린공원,,서울특별시 서대문구 창천동 4-55,37.557916,126.940528,6322,"배드민턴장 1개소, 체력단련시설 5기",,발효식화장실 2기,,,1997-01-15,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00030,홍제근린공원,근린공원,,서울특별시 서대문구 홍제동 454-2,37.594742,126.952997,9888,"배드민턴장 1개소, 체력단련시설 11기","조합놀이대 1기, 시소 1기, 기타 3기",,,,1998-12-01,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00031,기차길옆소공원,소공원,,서울특별시 서대문구 합동 118-1,37.561914,126.965897,381.3,,,,,,2000-06-04,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00032,독립문어린이공원,어린이공원,,서울특별시 서대문구 영천동 263,37.571549,126.960378,2600,체력단련시설 4기,,화장실 1개소,,,2001-11-06,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00033,연서어린이공원,어린이공원,,서울특별시 서대문구 연희동 519-7,37.572082,126.923258,1582,체력단련시설 3기,"조합놀이대 1기, 그네 2기, 모래밭 1기, 시소 1기, 기타 3기",,,,2002-06-22,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00034,북가좌정원지구어린이공원,어린이공원,,서울특별시 서대문구 북가좌동 459-1,37.579749,126.916819,1869,체력단련시설 6기,"그네1기, 기타 2기",,,,2004-07-05,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00035,홍은동어린이공원,어린이공원,,서울특별시 서대문구 홍은동 8-158,37.601593,126.950296,1552,체력단련시설 2기,"조합놀이대 1기, 그네 1기, 기타 2기",,,,2005-05-19,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00036,아름다운소공원,소공원,,서울특별시 서대문구 홍제동 469-1,37.585020,126.947413,441.5,,,,,,2006-05-04,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00037,중앙근린공원,근린공원,,서울특별시 서대문구 북가좌동 480,37.575022,126.913255,15466,"다목적운동장 1개소, 배드민턴장 1개소, 체력단련시설 8기",,"화장실 1개소, 음수대 1개소",,,2007-03-22,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00038,솟대어린이공원,어린이공원,,서울특별시 서대문구 남가좌동 379-3,37.572759,126.912994,1474.5,체력단련시설 4기,"조합놀이대 1기, 시페이스네트 1기, 흔들놀이 6기",,,,2007-03-22,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00039,나비울어린이공원,어린이공원,,서울특별시 서대문구 북가좌동 475,37.574799,126.909632,6757,농구장 1개소,"조합놀이대 1기, 그네 1기, 흔들놀이 2기",음수대 1개소,,,2007-03-22,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00040,홍은3소공원,소공원,,서울특별시 서대문구 홍은동 산1-549,37.599599,126.943412,747,,,,,,2007-12-06,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00041,거꾸로어린이공원,어린이공원,,서울특별시 서대문구 북가좌동 338-21,37.585332,126.913284,1125.3,체력단련시설 5기,기타 6기,음수대 1개소,,,2010-05-13,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00042,문화소공원,소공원,,서울특별시 서대문구 홍제동 280-2,37.594545,126.948792,1456,배드민턴장 1개소,,,,,2010-05-13,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00043,한울소공원,소공원,,서울특별시 서대문구 남가좌동 382-5,37.570870,126.916550,1006,,,,,,2007-04-12,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00044,무궁화소공원,소공원,,서울특별시 서대문구 홍제동 451-1,37.584890,126.940190,672,체력단련시설 4기,,,,,2008-07-31,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00045,하늘소공원(가칭),소공원,,서울특별시 서대문구 홍은동 445-3,37.593860,126.942130,1375,체력단련시설 4기,,,,,2007-06-07,서울특별시 서대문구청,02-330-1965,2018-08-01
11410-00046,모래내어린이공원,어린이공원,,서울특별시 서대문구 남가좌동 383-2,37.572030,126.913960,1766.3,,"조합놀이대 1기, 기타 5기",음수대 1개소,,,2007-04-12,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00047,가재울어린이공원,어린이공원,,서울특별시 서대문구 남가좌동 385-2,37.573320,126.919270,9508,"배드민턴장 1개소, 체력단련시설 3기","조합놀이대 1기, 기타 3기",음수대 2개소,,,2007-04-12,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00048,북아현어린이공원,어린이공원,,서울특별시 서대문구 북아현동 216-59,37.558480,126.951740,2357.2,체력단련시설 2기,"미끄럼틀 1기, 기타 3기",음수대 1개소,,,2008-02-05,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00049,한성어린이공원,어린이공원,,서울특별시 서대문구 북아현동 147-48,37.559000,126.955250,2240.8,,"그네 1기, 모래밭 1기, 조합놀이대 1기, 기타 3기",음수대 1개소,,,2008-02-05,서울특별시 서대문구청,02-330-1714,2018-08-01
11410-00050,너른바위어린이공원,어린이공원,,서울특별시 서대문구 북아현동 216-37,37.558220,126.952280,2592.2,체력단련시설 4기,"그네 1기, 미끄럼틀 1기, 시소 1기, 조합놀이대 1기, 기타 2기",음수대 1개소,,,2008-02-05,서울특별시 서대문구청,02-330-1714,2018-08-01
